date,username,content,replyCount,likeCount,retweetCount
2022-05-02 12:39:37+00:00,BayAreaHexican,"RYZE NFT - Hashtag NFT's by #TAGProtocol is now following me on Twitter! If they’re a #Hexican, you should follow them here: https://t.co/cScddCBVwu #HEX #PulseChain #PulseX",1,1,0
2022-04-30 17:04:42+00:00,rikschmitz1,"@ercwl If you’re going to mention #hex, at-least hashtag it. #pulsechain #pulsex",0,0,0
2022-04-26 15:00:33+00:00,MrHex5555,@unusual_whales #Hex emoji next to hashtag,0,1,0
2022-04-04 14:44:10+00:00,SheetPostKing,"We need #HEX #PulseX #PulseChain hashtag logo 

I mean Nascar and Lambo wrapped in HEX is cool as shit but we definitely need Twitter hashtag logo to reach out further",0,6,0
2022-03-06 18:40:57+00:00,proofofwait,@simplebooth @abit_hex @MatiAllin @DavidFeder @HEXDragon5555 @Hexdek16  Get this app and use during the #hex conference. Create a hashtag like #hexconference and share,0,0,0
2022-02-23 22:25:16+00:00,TedDefiase,"""people in #hex havent made anything because they haven't sold"" 

Oh really Peter... we got a hashtag for that.. #HEXFlex",0,8,0
2022-02-06 05:12:28+00:00,HEXNEO_THEONE,Seven day hashtag trend for #hex #pulsechain and #pulsex - pretty good.!! @RichardHeartWin iand his projects are WINNING…! #Hexican #HEXFlex $plsx $hex $pls https://t.co/qy79cfPdvo,0,1,0
2022-02-05 16:43:44+00:00,marky745,"@bighodler Twitter just recorded  you using that hashtag, you'll probably see even more #Hex now 😎",0,0,0
2022-02-04 03:58:11+00:00,hex_is_the_way,@GoldmanHex love the hashtag reverse! You know what is going on #hex,0,1,0
2022-01-27 20:26:21+00:00,pbe_84,"In future I will post music videos or soundcloud links and add #hashtag s  of the artist/mood/topic in combination with #hex and #pulsechain. Depends on the music style. Some songs could be #dulsepoger 🤷🏻‍♂️

Lets go! 🤝

#AVAX #Solana #NFT #Formula1 #mercedes #mix",1,7,1
2022-01-22 23:17:07+00:00,LasseRafen,@MMGinvest @LarsAnd16tyve follow the #HEX hashtag ✌️HEX brings freedom to the people,0,0,0
2022-01-17 12:50:48+00:00,FundingGym,"#Hex #Pulsechain and #PulseX enthusiasts, help me out. Hashtag and tag the participants in this video that you see. They should know what they missed as they are exactly the audience that will benefit from lower gas costs. Adoption requires messaging...",1,22,2
2022-01-17 12:49:38+00:00,FundingGym,"@superhexwin @EwinFilHexican @davidgokhshtein @RichardHeartWin #Hex #Pulsechain and #PulseX enthusiasts, help me out. Hashtag and tag the participants in this video that you see. They should know what they missed as they are exactly the audience that will benefit from lower gas costs. Adoption requires messaging...",0,4,0
2022-01-13 12:36:14+00:00,_This_is_Stan_,@RichardHeartWin He may have an automated blocker for #HEX hashtag after being blasted. I'm positive it wouldn't be personal. 👊,1,3,0
2022-01-10 17:14:42+00:00,CosmoK20,RH on the importance of using hashtag activism for #pulsechain and #HEX https://t.co/KIr8nG6DNI,6,48,6
2022-01-06 23:22:14+00:00,RabuSensei,"@EClipperhands @MMGinvest Tweet spamming #HEX hashtag. 

Ponzi has a clear definition. HEX does not fit it.",0,1,0
2022-01-01 19:15:48+00:00,OptimusKevTron1,@REDCANDLEZ I bet #FONG had no idea he would become a meme/hashtag in the #hex community.,1,2,0
2021-12-30 20:52:09+00:00,ROM_OVERRIDE,@HexAphrodite369 I write the hashtag and the site. Like #HEX https://t.co/9fhQBdVTC1,0,2,0
2021-12-27 13:03:14+00:00,EwinFilHexican,"find time to use hashtag of these 3 everytime you tweet! 

#hex #PulseChain  #pulsex #Hexican https://t.co/hnkX3nGazb",0,10,3
2021-12-23 16:00:38+00:00,tbdunamis,"So I’m having a sandwich at my friend’s restaurant, and I look up to see one of the best #hex memes ever.  If only we could hashtag an image. https://t.co/EDo5pJdMzX",5,28,1
2021-12-16 20:06:37+00:00,romanianonly1,You got the wrong hashtag #hex https://t.co/OhtpZ4q4kF,0,4,0
2021-12-08 18:41:39+00:00,TheLastHexican,"Every single day I go through the entire #HEX and #PULSECHAIN feed and like every single post and follow #people. Its #sad, sometimes youll see good #quality posts hours old that no one else has liked. It helps the #twitter algorithm. Its also why I #hashtag #random #stuff. https://t.co/Sl517WDgwx",0,1,0
2021-12-08 18:13:12+00:00,0xb279,@RichardHeartWin I’m following everybody with the #hex hashtag in their bios,0,0,0
2021-12-01 17:30:04+00:00,SheetPostKing,"Don't we need nice logo behind #hex hashtag?

We deserve it 

$HEX",0,2,0
2021-11-29 01:51:44+00:00,CabanaCrypto,"@RandyHilarski And I look forward to discussing the shilling of #yieldfarming #pools and other #defi products on #PulseSwap and #PulseChain on future Happy Hours!
#hashtag #HEX $HEX $PLS #Ethereum #ETH $ETH #triggered #TheTriggering #lol",2,25,1
2021-11-25 02:29:20+00:00,HEXicanLindsay,"$HEXNY  $NYHEX 🧐 
I’m so open to a better hashtag to get the social algorithms to  #pump  
  #HEX meetups &amp; workshops. 
To RSVP for  #HEXMA

https://t.co/MdFMrRt2df

@iamfreedomtv @justbeingBlaKc @Kryptosparbuch @RichardHeartWin https://t.co/4HDgvZHb3l",0,0,0
2021-11-21 10:00:11+00:00,SBuncherDesign,"Hex is short for hexadecimal, and is also known as an RGB triplet. It is a colour code used in web design to achieve a specific colour.

Hexadecimal codes start with a hashtag and are followed by six numbers or letters.

#hex https://t.co/6eff7PHhD0",0,1,0
2021-10-27 21:53:10+00:00,BasedWaifuu,"Reading through latest meme coin’s hashtag is baffling my mind… are they seriously going after a cat coin allegedly named after Elon’s cat? 🤦🏻‍♀️ SMH

#HEX we are SO early…",1,5,0
2021-10-22 12:55:06+00:00,bpkdasbaum,"Writing ""https://t.co/S2BCkZMBsi"" is superior to ""#HEX"" (for example on Twitter). It is better to direct users to the website instead of the hashtag.
For any kind of merchandise or advertisement always write ""https://t.co/S2BCkZMBsi"" instead of ""HEX"".",0,1,0
2021-10-22 04:14:01+00:00,Pos7humanKind,"@DemonWhorecake The crypto community I'm a part of. I'll drop a hashtag here, and the creator. Take a look around at it and feel free to circle back and ask me questions. ❤ #HEX @RichardHeartWin",0,0,0
2021-10-06 01:58:37+00:00,tyranno_hex,@stoolpresidente just posted on his TikTok ? And he gave #hex a hashtag #hexicans @RichardHeartWin @H_E_X_Addiction @ImFreddieQuotes @YORmadjic @CryptoJenkinz https://t.co/PjoRRKts8x,0,0,0
2021-09-24 18:51:04+00:00,Lytsout193,"Don't hashtag conmarketcrap y'all. It's probably what they want.

$HEX #HEX #PulseChain  #Hexicans https://t.co/OiDkUcRdDx",6,24,1
2021-09-21 05:13:01+00:00,CryptoVince369,@TAngentsOnly1 @Twitter @jack During #Hex launch phase I talked about using my gains later on to buy the hashtag emoji if that's what it takes. I still hold true to that. Maybe I can help buy the #PulseChain emoji too lol,2,21,1
2021-09-16 01:58:30+00:00,ZacBryce888,"@kim_chhoeu @wood567luke @AlecTorelli @RichardHeartWin Look at Apple stock. Biggest market cap, but tiny volume. Why? Cos people hold it, not trade. Same with #HEX avg. of 5.7 YEARS staked! Oh, and if you think no-one can ever cash out, then check out @HexBoughtThis or #hexflex hashtag photos. Houses, boats, McLaren's being bought",2,2,0
2021-09-04 19:42:32+00:00,pots_l,"Hey @Twitter Can we please get our beautiful #HEX coin token next to our hashtag, like #Bitcoin and #Tether and #ETH  have?! Our token is waayyyy prettier 🥰
@RichardHeartWin https://t.co/EA8EeIg494",0,6,1
2021-09-02 21:25:32+00:00,_____JustMe__,"If @tim_cook were to think 💭 #DIFFERENT while at the helm of @apple - which I also kindly made into the #APPLE hashtag (Steve Jobs would have loved, btw) - his proposed iCar project would adopt #HEX $HEX  features into the car 🚗. 

Perfect way to get “Jobs” (Steve joke) 🍎 https://t.co/HrD4mspf4I",0,2,1
2021-08-30 20:14:53+00:00,hex_and_thecity,"Dafuq is this first hashtag? 😂 Hexicans, we need to do better #hex #hexicansummer #hexicans 
@RichardHeartWin could you please share the word? 😏 It's time for a Twitter-war. 💣 https://t.co/D2PfGry1tv",0,0,0
2021-08-27 06:44:59+00:00,superhexwin,"Make a video of you vibin’ to this NEW banger for #hex and @RichardHeartWin 🔥🔥🔥 Let’s get this song trending! 🎧

Hashtag: #richardheartmusicvideo 

Full Song Here 👉 https://t.co/GkQ8HQpuiV

$hex $pls #pulsechain 
@Defi_Deez @defi_ghost @Hexologist31 https://t.co/T0fShnoXd7",9,106,13
2021-08-24 22:33:39+00:00,BrotherKDG,"Let’s get #HEX listed on Coinbase. Retweet, spread the word. Let’s get their attention. 

Use this Hashtag: #HexOnCoinbase and Tag @coinbase, @CoinbasePro 

@RichardHeartWin",0,1,1
2021-08-13 13:40:08+00:00,elhexidente,"Let's get @RichardHeartWin to 100,000 Followers. Like, retweet, hashtag, call those distant cousins you never talk to and tell them to follow the man, Pamp it! #HEX ⬣ #100DaysOfCode #fintech https://t.co/MjLCYmVuyw",2,79,30
2021-08-11 23:20:26+00:00,warped_impulse,@ercwl @tantonomini @RichardHeartWin Forgot the #hex hashtag,1,7,0
2021-08-08 12:12:15+00:00,silvert41202378,"For all those searching the hash tag #cryptocurrency 

please don't fall for scams, lies and fad's.

If you you want to make money, ONLY  #hex is making thousands of people rich. Want proof search the hashtag 

#HEXflex

see pictures of lambo's, houses, rolex, trip, teslas, etc",0,12,0
2021-08-08 11:28:18+00:00,DidgeSatoshi,"@ercwl @5555Finite Gonna have to mute you now, you're starting to talk nonsense and it's not a good look. If you continue tweeting about Hex can use the #hex hashtag. Thanks.",0,1,0
2021-08-01 03:06:47+00:00,goldk3y_,"Is anyone else just seeing hexagons everywhere? lol

Best shape! ⬣

If you see a hex in the wild, take a photo and tweet it with the hashtag #HEXshot

We own the hex, let's own the movement :)

#HEX #PulseChain",4,36,3
2021-07-20 17:31:12+00:00,elhexidente,The hashtag #HEX ⬣ is starting to trend on twitter. Good work! 🦾 https://t.co/LfKI4qhyHT,12,193,34
2021-07-19 23:14:20+00:00,DJ_Cryptomatic,"@ISO_XRP lucky you, I would have loved to receive one of these mailings ;) If you have any questions about #HEX just let us know on twitter via the hex hashtag",1,29,0
2021-07-18 03:24:28+00:00,JA_Crypt0z,Genie for the 21st Century goes to... @RichardHeartWin #Hex #PulseChain #Hashtag #BestHashtagEver😁 https://t.co/DLk7ENce3p https://t.co/uBG4YHIhMB,0,2,1
2021-07-12 17:36:37+00:00,InTuneATT,Maybe I'm preaching to the choir but there might be a bunch of #HEX content you're missing if you aren't searching the hashtag hex,0,11,0
2021-07-11 16:36:53+00:00,VivaHex5555,@RG3_Pirate @RichardHeartWin @Hexologist31 The #hex hashtag hs been exploding. I see new people every day.,0,11,0
2021-06-23 22:16:22+00:00,HEXisEffortless,"@Bitboy_Crypto #Shitboy is going to refund your losses when we continue the bear market to $10k!
#Shitboy can't be trusted! Save yourselves!! #HEX is completely different! goto https://t.co/tCRpLZLdVE or carry on with #shitboy! Click his hashtag if you dare! lol",0,0,0
2021-06-23 12:23:18+00:00,dancingkokonut,@MatiAllin @YORmadjic My mans @YORmadjic cutting them shapes! Leshgoooooo #hex gang! Could we use #hexvegas for an easy hashtag to keep up with ya'll? @DJ_Cryptomatic was asking. 😉😎 https://t.co/L8VQT0uRoF,0,2,0
2021-06-23 11:32:51+00:00,DJ_Cryptomatic,Is there an official twitter hashtag for the #HEX vegas meetup? Would be nice to keep track of things for anyone who couldnt make it... @MatiAllin @YORmadjic,4,33,2
2021-06-21 22:09:16+00:00,crypvalve,Question :  How does one go about to have a image/logo with a hashtag like  #btc does? I want a logo like that on #Hex,3,4,0
2021-06-18 02:14:17+00:00,HexMaxx,Whenever you’re bored just lookup the hashtag #HEX and like the whole lot. Pump up the #HEX algo. $.10 cents incoming! 🚀 🌙 https://t.co/dp7PkrwHsw,0,43,2
2021-06-17 01:18:38+00:00,QuattroCinco369,"@HankShill420 Well...since you asked. I'm sure the #HEX community will fill you in. If you'd like a historical walk down memory lane, the hashtag #AddHEXtoPageOne will get you there. Its kind of disgusting that @coinmarketcap and @coingecko (especially @bobbyong &amp; @tmlee) gatekeep us. https://t.co/0r6A0HhODo",0,12,0
2021-06-13 00:51:19+00:00,StakeHEX5555,@Tobiwan_Hexobi @TwitterSupport @jack The market has spoken and @NomicsFinance $HEX is ranked number 4! HEX has rightfully earned a logo behind the #HEX hashtag. So the ball is in your court now Jack. Hexicans are counting on you to do the right thing.,0,35,5
2021-06-12 21:46:19+00:00,Tobiwan_Hexobi,Looks like #HEX will flip #BNB by next week…. And how do we go about getting a HEX logo behind our hashtag? @TwitterSupport ? https://t.co/S8mN1cRBKX,4,78,9
2021-05-30 21:00:23+00:00,uppan2darite,"#HEX family, I'd like to propose a way to deal with haters efficiently on Twitter.

Every time you see a hater post about HEX, instead of confronting them, just leave the hashtag #HEXdiscrimination in their comments. And just keep leaving it until they shut up.

Thoughts? https://t.co/V9bXdUkuVX",5,17,0
2021-05-27 00:52:37+00:00,Alex_Pundit,@HexMac @CryptoVince369 We need to get the hashtag #Hex trending,0,2,0
2021-05-24 15:19:07+00:00,Alex_Pundit,Lets see if we can get the hashtag #hex trending!,0,0,0
2021-05-19 05:07:58+00:00,Fawakatube,"Everyone in the top 1000 Shiba Inu Holders took profits, but one didn’t move a bit... 🔮👀👨🏾‍💻

Fuck ya’ll and stop using the hashtag #SHIBARMY 😤😤😤🖕🏾

.
$SHIB #dogeyinu $DINU #uniswap #HEX #1inch #dextools #dogecoin #elonmusk #revolution #shibaswap #wednesdaythought #shiba https://t.co/ZyEdTFt2EM",3,21,10
2021-05-15 10:34:12+00:00,JayPlush369,"@llamamarket Finally! A Llama #Hex hashtag!
&amp; no #Bitcoin one? 😱
😆 https://t.co/xCUzefy4eK",0,1,0
2021-05-13 13:18:32+00:00,HexMaxx,Let’s get #HEX Trending guys. Read the rules and how to trend and hashtag #HEX  https://t.co/QvFCj76jAA,1,5,1
2021-05-06 23:41:07+00:00,silvert41202378,"What date are we hexicans going to pick to rock the #HEX hashtag in thousands of tweets and make it trending in america?

Pony up hexicans and lets get this thing locked in👊

🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",5,35,3
2021-04-06 00:22:35+00:00,RobertGenito,"New utility hashtag for $HEX users! Where a fellow Hexican can be of assistance, use the hashtag “#SummonTheHexicans” and someone will join you. There is also #NecesitamosHexicanos, you get the idea :)

Let’s spread the truth and more will come! The truth will set us free! #HEX",3,45,3
2021-04-01 06:33:44+00:00,EnPHEXPhantom,Get em while you can at a LOW LOW #LOW price!! How many times to I have to hashtag it lmao #hex #hexican #stake5555 or bust! 😆 https://t.co/I5EY7ZnoTg,0,0,0
2021-03-24 08:31:23+00:00,DidgeSatoshi,"TransferWise, one of the biggest money transfer companies in the world, has rebranded to Wise! Looks like they're taking over the #wise hashtag too. Not good for a certain shitcoin of the same! #hex #DeFi #cryptocurrency https://t.co/SalHvUEtG2",1,6,0
2021-03-19 01:44:03+00:00,tbdunamis,"REX is Latin for king.  #HEX is the king of finanace...and there is nothing you can do about it.  #HEXREX is my new, and favorite hashtag.",1,26,2
2021-03-08 20:22:56+00:00,CryptoVince369,"@hex @HEX_CLIPS Oops, I think HexClips meant to use the #Hex hashtag. 😂😅",1,2,0
2021-02-27 08:05:25+00:00,YingWasHere,"morning, tbh if yall wanna hashtag hex fanart you should probably use #fnfhex cuz #hex is flooded with non-fnf stuff 😳",0,11,1
2021-02-03 22:57:17+00:00,OutOfContextHex,"The #HEXican community doesn't stop at our video content creators! Oh no!

We are many hundreds strong on #Twitter &amp; extremely active!

If you need help just hashtag #HEX in your tweet &amp; you will receive replies! Immediately! 

So don't be shy, join in the #crypto fun today! https://t.co/NU1AyhldGh",1,30,4
2021-02-03 16:35:05+00:00,ROM_OVERRIDE,@TrustWalletApp Try using the #HEX hashtag. You will blow up like never before :),0,1,0
2021-01-28 20:41:41+00:00,MatiAllin,#HEX Spy the hashtag that Twitter is shadow banning here—win a prize. @Hexologist31,0,2,0
2021-01-28 17:46:55+00:00,CabanaCrypto,"PSA for the #HEX community (as we also have many great Canadian Hexicans)...

Today is ""Bell Let’s Talk Day"" in Canada, as Bell will donate to mental health initiatives by contributing 5 cents for every applicable tweet using the #BellLetsTalk hashtag.

Spread the good word :)",0,9,1
2021-01-17 02:31:27+00:00,dheeraj_one,@Hexologist31 Don't forget to use hashtag #HEX,0,5,0
2021-01-13 01:16:28+00:00,CryptoVince369,"Too coward to use the hashtag since he knew we'd come swarming in. Well, we did anyway. #Hex will continue to outperform and not GAF about any hater foolish enough to ignore it, let alone talk shit. https://t.co/QSizBqkBGC",3,23,1
2021-01-03 03:16:50+00:00,HexBoy369,@cameronferazzi @NateJay101 @Lytsout193 @samhalligan2 @cameron Look around the #hex hashtag and the Market Cap 🤘,0,3,0
2020-12-31 01:19:52+00:00,CryptoVince369,"I love how Hex haters are cowards now and afraid to use the #Hex hashtag when using the name, cause they know they'll be swarmed by Hexicans that can refute any lie they spout. 🤣😂",9,68,2
2020-12-28 23:14:34+00:00,Internet_Pleb,Guys let's use the HASHTAG #XRP and #Stimulus with #HEX and see if we can get some chatter! #FreeAdvertisment,0,4,0
2020-12-27 02:31:31+00:00,Frank_SaintHex,@CryptoCobain Hashtag #Hex next time beta. @RichardHeartWin  asked you to come on stream but you were too scared. So now you have the courage to open them lips🤔 https://t.co/Q3M6W7jKYM,3,50,1
2020-12-24 00:42:30+00:00,QuattroCinco369,"@Ozzzi @lookintocrypto @1trillionCEL If you ever have questions, a #HEX expert is just a hashtag away! Welcome to the club. Plan your stakes as best as you can so you aren’t tempted by the emergency end stake button. Keep your gains and don’t pay penalties (or nuke your principal). Glad to have you aboard!",0,4,0
2020-12-19 17:56:09+00:00,THEAnnette,@fantasygirl406 Hexicans are only a hashtag away!  Just use #Hex ....we come running 😊,2,22,0
2020-12-16 16:56:35+00:00,EndTheEU,#HEX army. Co-ordinated attack now needed on all Twitter fronts re publicity. Maybe a hashtag #HEXretweet from the $HEX top follower guys with important tweets?,0,0,0
2020-11-29 23:53:38+00:00,JonniSaks,@Geo_Kita Thanks! I love it too! Hashtag #HEX baby!,0,2,0
2020-11-27 00:36:01+00:00,QuattroCinco369,"Copycat coins have NOTHING on #HEX's marketing position. Search for the #HEX hashtag. Other than a random hex color tweet &amp; the odd voodoo post, you're going to find content about @Hexcrypto. Its also got the .com domain. Other coins are a total mess. It's embarrassing really.",2,36,1
2020-11-11 16:10:03+00:00,CabanaCrypto,Sure seems like some whales are quite comfy buying #HEX around a penny. Ya think they’ll just give up if there’s a dip after BPD? (I don’t.) 🤓#Hashtag #NotFinancialAdvice 🐳,0,20,0
2020-11-05 17:57:52+00:00,CryptoVince369,"Silly me, I didn't use a #Hex or #Hexcrypto hashtag. Such a n00b.",1,10,0
2020-11-04 03:12:10+00:00,webnowcompany,"#BTC #ETH #ADA #HEX #SAFE #ALT Facebook is censoring the Bitcoin hashtag in an effort to have a safe community. Hashtags about drugs, weapons and all the other altcoins are fine though.
...Read more: https://t.co/4DrtzK7HwS",0,0,0
2020-11-01 07:15:57+00:00,webnowcompany,"#BTC #ETH #ADA #HEX #SAFE #ALT Facebook is censoring the Bitcoin hashtag in an effort to have a safe community. Hashtags about drugs, weapons and all the other altcoins are fine though.
...Read more: https://t.co/4DrtzK7HwS",0,1,0
2020-10-30 14:21:51+00:00,JLBFAMnow,"#HEXICANS, how do we also get a Hex LOGO next to the #HEX hashtag on twitter? (like other coins have it)",3,18,0
2020-10-27 23:15:06+00:00,CryptoVince369,@JonniSaks You forgot to use the #Hex hashtag so this is more visible to our tribe 😃,1,3,0
2020-10-14 16:33:27+00:00,Lazzor07,@coingecko #HEX on my arm - the hashtag dances when I flex 💪🏽,0,10,0
2020-10-06 19:19:53+00:00,BegajArmir,@ICO_Analytics Where is #Hex #HexCrypto all community talk 🤨 just click on hashtag to see 😎,0,1,0
2020-09-22 14:30:34+00:00,AndrewHex369,"#AddHexToPageOne hashtag is gaining popularity on twitter. Numbers do matter, and @cz_binance and @CoinMarketCap cares about it. Please keep spreading the word guys, we can make a difference! #Hex $Hex #ETH https://t.co/91ZYphuimK",0,11,1
2020-09-21 17:38:05+00:00,CryptoVince369,"I have no idea why this hashtag is ""Trending in United States"" according to Twitter right now but I'll play along: #InsteadOfNudesPleaseSend #Hex.  😂🤣😆😅",1,15,0
2020-09-11 17:59:48+00:00,jimmydiamond369,@superhexwin This is awesome! Let’s start tagging #HEX posts with that hashtag!,0,10,0
2020-09-10 00:02:44+00:00,THEAnnette,"@ToneVays @LurkerInternet @cburniske @Polkadot @gavofyork @RichardHeartWin Tone why would you even do a #Hex Hashtag? I only hold Bitcoin &amp; Hex, complete opposites in most ways. You only benefit from Bitcoin by price. Hex benefits you by price, interest &amp; penalties from weak hands. When you stake Hex you are rewarded way more. I'm cautious &amp; researched.",0,8,0
2020-09-08 16:46:42+00:00,stakerclass,Fellow #hexicans. The squeaky gear gets the grease! Please comment politely on this tweet why $HEX #HEX isn‘t on page one of CMC and use this hashtag: #AddHexToPageOne https://t.co/FtypUaKub4,1,16,1
2020-09-05 15:21:26+00:00,CabanaCrypto,"It took just two weeks for the Sushi founder-bro to dump on everyone’s head.

This is the exact type of behavior that all the Chicken Little scam-bros cried about $HEX - except #HEX is working beautifully, performing as designed over nine months later. 

#Hashtag #DeFi, BRO",6,57,13
2020-09-04 17:26:23+00:00,THEAnnette,"#Hexicans please join with me in this.  Let @CoinMarketCap know what the people want.  Use this hashtag #AddHexToPageOne and tweet away!  We are strong together!  Be classy, use facts 😊 #Hex

1. Make your own tweet
2. @CoinMarketCap
3. Add hashtag #AddHexToPageOne",0,33,9
2020-08-09 16:06:15+00:00,abit_hex,"Today we learn about another Sunday #Hexucation 
Help to create an useful hashtag for young #Hexicans to learn about things that are good to know about #Hex 
Post you knowledge and use #Hexucation 
TODAY: Share price is always going up, so better get your stakes in early. (1/6) https://t.co/C5985MIBL8",1,26,2
2020-06-26 23:48:22+00:00,BigKurkowski,@ImNotTheWolf @fx4btc It’s almost like Twitter made hashtags to make it easier to find things we want to post about. 🤷‍♂️ Seriously If you were secretly talking about #Hex without promoting it with a hashtag and we still all were posting on your shit that might be more suspect of bots.,0,4,0
2020-06-19 15:57:16+00:00,Jose92796673,"@CryptoFinally You forgot ""Hashtag #HEX""     Think DEFI!  :)",0,0,0
2020-06-16 14:43:13+00:00,THEAnnette,Whenever you talk about #Hex...make sure you hashtag it.  Show the Twitter world what you love.  #awareness #promoting #influencing,0,17,1
